chrom,window number,relative entropy
1,1954,4.8354661262229754
1,1955,4.305268546598062
1,1956,4.946896707427038
1,1957,4.706344409930009
1,1958,4.658584142199565
1,1959,4.76397290671214
1,1960,4.472921277766468
1,1961,4.787889369935429
1,1962,5.075187845290807
1,1963,4.525168712724702
1,1964,4.719943403547086
1,1965,4.74943944684703
1,1966,4.547183092123391
1,1967,4.478199837279244
1,1968,4.71320237756929
1,1969,4.293392802081679
1,1970,4.72689676995239
1,1971,3.8460733111864744
1,1972,3.8397681917241
1,1973,4.243850975126894
1,1974,4.7658932067681485
1,1975,4.466162967960496
1,1976,4.6537971899381265
1,1977,4.837220165572979
1,1978,4.845521341708968
1,1979,4.942503001392661
1,1980,4.687927131911042
1,1981,4.29644101768041
1,1982,4.195091365242741
1,1983,4.910983352515238
1,1984,4.586248043162323
1,1985,4.109490011446679
1,1986,4.4830700410739235
1,1987,4.7987227553735705
1,1988,4.476332912824805
1,1989,4.664016818600398
1,1990,4.1792302811967925
1,1991,4.42447689679442
1,1992,4.343160885317759
1,1993,4.603242010643908
1,1994,4.629431023261372
1,1995,4.773185857793822
1,1996,4.649176263910489
1,1997,4.504133592365493
1,1998,5.224925709779623
1,1999,4.318374931180438
1,2000,4.2641368445116274
1,2001,4.8635951485437605
1,2002,4.967384378092079
1,2003,5.044315766240574
1,2004,4.403971828006692
1,2005,4.413999455935251
1,2006,4.880132410845987
1,2007,3.9340818272411586
1,2008,4.92549774446038
1,2009,4.336455541643932
1,2010,5.454332226584916
1,2011,4.708111893163265
1,2012,4.3197472204741425
1,2013,4.679867635486673
1,2014,3.812570127197577
1,2015,4.955849046129387
1,2016,4.225300136214184
1,2017,4.728578256520019
1,2018,4.9328561407385605
1,2019,4.725558837926509
1,2020,5.024969812171618
1,2021,4.712280083196934
1,2022,4.679714402705509
1,2023,4.064818929617725
1,2024,4.166513295170199
1,2025,4.45310587631538
1,2026,4.208182608818664
1,2027,4.21841630346
1,2028,3.9432186236787157
1,2029,4.256551713434927
1,2030,4.060031188525942
1,2031,4.311769859324877
1,2032,3.8931608995793723
1,2033,4.5865497042367975
1,2034,4.2464061355542455
1,2035,4.444869952526516
1,2036,4.269319475632923
1,2037,4.643780587344831
1,2038,4.340922850718343
1,2039,4.810350217815687
1,2040,4.541656364103897
1,2041,3.617643232983275
1,2042,4.039116598971813
1,2043,3.8953360670627597
1,2044,4.243189288346841
1,2045,4.345738224342353
1,2046,4.200447940273199
1,2047,4.159619643012933
1,2048,3.910222855900971
1,2049,3.6608835560845137
1,2050,4.007380367964984
1,2051,4.1936487406785306
1,2052,4.325005920142998
1,2053,4.167344964628228
1,2054,4.135594789434917
1,2055,3.905366158312113
1,2056,4.377072640081139
1,2057,4.857299157903351
1,2058,4.535024083435476
1,2059,4.115345640357098
1,2060,4.161413610627513
1,2061,4.959828042736204
1,2062,4.219341527843893
1,2063,3.9987205173962783
1,2064,4.103502851812218
1,2065,4.0538438693323116
1,2066,4.122121255521147
1,2067,4.18917153133359
1,2068,3.7504563256264483
1,2069,4.176919503700632
1,2070,4.236195117892414
1,2071,4.753574764405368
1,2072,4.204261243671282
1,2073,3.812661588352037
1,2074,1.9471070709987197
1,2075,1.7048767361466513
1,2076,4.035642653181285
1,2077,3.774559606504337
1,2078,3.758098147329035
1,2079,3.982470717955913
1,2080,3.739548998595845
1,2081,3.9697071780994726
1,2082,3.8803823545392735
1,2083,4.569968763352518
1,2084,4.50829224228574
1,2085,4.0941499258442775
1,2086,4.39267526506898
1,2087,3.781530013523927
1,2088,4.016638187145643
1,2089,3.3786083141319065
1,2090,3.8847039451123098
1,2091,3.9289871840179833
1,2092,3.8204820002750206
1,2093,3.606730316974275
1,2094,4.28171064493262
1,2095,3.9784981548862985
1,2096,4.208867153099479
1,2097,3.8752323686915147
1,2098,4.072654619523997
1,2099,3.9606426078734724
1,2100,3.9084983864626013
1,2101,3.834335018151067
1,2102,4.095177240690698
1,2103,3.612721208435593
1,2104,3.732292924940234
1,2105,4.077099045596148
1,2106,3.83672926165099
1,2107,3.769399075582168
1,2108,4.113127768739807
1,2109,3.6602228493025155
1,2110,3.6910879619855375
1,2111,3.73209848806101
1,2112,3.73691778436248
1,2113,3.3611891135753815
1,2114,4.16453057699659
1,2115,3.8265169962068395
1,2116,4.018184301447024
1,2117,3.840475330453777
1,2118,4.259168773132751
1,2119,3.3885908028099774
1,2120,3.608952667841478
1,2121,3.5896302689848416
1,2122,4.092295117112817
1,2123,3.619374806916076
1,2124,3.810376077810292
1,2125,3.7554130976348636
1,2126,4.031336031663247
1,2127,3.8417295328304077
1,2128,4.1517009931060125
1,2129,4.376496566357126
1,2130,4.4045782650488094
1,2131,3.7687909709200103
1,2132,3.9083113649346597
1,2133,4.435416553773706
1,2134,4.003319710885461
1,2135,4.185219281800323
1,2136,4.496158938899899
1,2137,3.9290878111056227
1,2138,4.278803623187447
1,2139,4.027690301458571
1,2140,4.746415883585331
1,2141,4.435411857938369
1,2142,4.2534659569577995
1,2143,4.667261536860706
1,2144,4.26289308761807
1,2145,4.2239728541737245
1,2146,4.59391055600809
1,2147,4.698610919853512
1,2148,4.337325035003907
1,2149,4.523968100495268
1,2150,4.550615517331507
1,2151,4.242677011646645
1,2152,4.612920429439446
1,2153,4.481432581853881
1,2154,4.289470026490746
1,2155,4.668666975562904
1,2156,4.747752149282607
1,2157,4.790957179588529
1,2158,4.544001695703499
1,2159,4.856052300303548
1,2160,4.825788480570185
1,2161,4.111341408742464
1,2162,4.655507531415834
1,2163,4.0094473249951
1,2164,4.564627131551032
1,2165,4.077076684641575
1,2166,4.819599644201752
1,2167,4.7428498088182245
1,2168,4.26981141976806
1,2169,3.004956065619031
1,2170,4.25596622682135
1,2171,4.314071752890232
1,2172,4.4879254209441966
1,2173,4.949008777828428
1,2174,4.40437556061786
1,2175,4.607404247591613
1,2176,3.997212881233429
1,2177,4.645937500512248
1,2178,4.215907208495932
1,2179,4.408387610980426
1,2180,4.077126975201737
1,2181,4.142946060591441
1,2182,4.367956066232012
1,2183,4.494384085035047
1,2184,4.539548659242002
1,2185,4.723853698684343
1,2186,5.255418484747122
1,2187,4.829858342056266
1,2188,5.870495265384213
1,2189,4.70043110855849
1,2190,4.875130404377362
1,2191,5.124351757243009
1,2192,4.820469904779192
1,2193,4.937793044195552
1,2194,4.477508578351375
1,2195,4.389006968447421
1,2196,4.116561156841473
1,2197,4.1991007255879005
1,2198,4.013522208790152
1,2199,4.999886280213572
1,2200,4.809716932760083
1,2201,5.445479455206239
1,2202,4.755487286016983
1,2203,4.333367135212869
1,2204,4.681339444310067
1,2205,4.7792975114404985
1,2206,4.744017142055199
1,2207,4.675390932231906
1,2208,4.914106389838946
1,2209,4.176943330577065
1,2210,3.9058186268753117
1,2211,4.2469392746517265
1,2212,4.848128374991214
1,2213,4.574213047319419
1,2214,4.932270657011885
1,2215,4.507129390080866
1,2216,4.201221381156761
1,2217,4.101691712020186
1,2218,4.460096580635633
1,2219,4.088423909843583
1,2220,4.439918404593055
1,2221,4.00873257474966
1,2222,2.7394529233069145
1,2223,4.849791764611532
1,2224,5.772323930183055
1,2225,4.605219549990723
1,2226,4.62980009223471
1,2227,4.255123491638276
1,2228,3.885257323354412
1,2229,4.644613235488151
1,2230,4.866707552923982
1,2231,4.423885823849695
1,2232,3.9340028016227997
1,2233,4.5484838779611545
1,2234,4.2692451564808005
1,2235,4.802932862591886
1,2236,5.042268183834974
1,2237,4.311538733738035
1,2238,4.3349780514320395
1,2239,4.537784418731496
1,2240,4.996527448695178
1,2241,4.137037313883559
1,2242,4.458148693912026
1,2243,4.044157759446546
1,2244,4.124675582861867
1,2245,3.7700692449222997
1,2246,4.421299797611353
1,2247,4.022261790446606
1,2248,4.4738458304086635
1,2249,4.933379818042774
1,2250,4.271159520766737
1,2251,4.967080619062018
1,2252,4.397745410556223
1,2253,4.688269653207424
1,2254,5.0020547157532125
1,2255,4.516408361732089
1,2256,3.8337074750300046
1,2257,4.038267237525854
1,2258,3.5908837539513496
1,2259,4.0798779077500065
1,2260,4.386164888775287
1,2261,4.202153842567862
1,2262,4.353200404942472
1,2263,5.109063458556511
1,2264,4.845763299163821
1,2265,4.892301153522962
1,2266,6.183197452517346
1,2267,1.0
1,2268,5.237942843048629
1,2269,5.3235744179182385
1,2270,4.6454839569714
1,2271,5.3521929083084245
1,2272,4.678762011301148
1,2273,5.887396441408693
1,2274,5.196687701812019
1,2275,4.16856565986044
1,2276,4.51868126183659
1,2277,4.6205469507549815
1,2278,4.784390503249274
1,2279,4.592035707935685
1,2280,4.89560678568762
1,2281,4.336020897902846
1,2282,4.692033272435779
1,2283,4.469556962237778
1,2284,4.485085630879624
1,2285,3.9407742458721713
1,2286,4.01949080103676
1,2287,4.3320364744202555
1,2288,4.710341439279749
1,2289,4.799701104422018
1,2290,3.8152916898295195
1,2291,4.081312514465961
1,2292,4.461810633991985
1,2293,4.872229182064572
1,2294,4.564846940286642
1,2295,5.088580435345492
1,2296,4.832038306911208
1,2297,4.497435182085192
1,2298,5.210799319596076
1,2299,4.914153591917958
1,2300,4.985584482862395
1,2301,5.0249990013068295
1,2302,4.836854312416446
1,2303,4.3225908564120115
1,2304,4.245797496184655
1,2305,4.590834183435758
1,2306,4.550911558590609
1,2307,5.112589732539652
1,2308,4.421244740931076
1,2309,4.21200914036109
1,2310,4.006959040294115
1,2311,4.440173408588156
1,2312,4.019802629771375
1,2313,4.4181486792600335
1,2314,4.435270304466095
1,2315,4.453976208064519
1,2316,4.314279378018486
1,2317,4.463289300098613
1,2318,3.9584182225414075
1,2319,4.6438338353305
1,2320,4.599160309711979
1,2321,5.357811063103795
1,2322,4.618466701426525
1,2323,4.697304447759043
1,2324,4.295844958011211
1,2325,4.081676561623629
1,2326,3.9204997968141226
1,2327,4.220591850144464
1,2328,5.093542050531321
1,2329,4.680463872019459
1,2330,4.358948342688966
1,2331,4.7484775671235715
1,2332,3.9430341882379882
1,2333,3.8580970117843885
1,2334,4.884789394305919
1,2335,4.256384807636644
1,2336,3.964911989140651
1,2337,4.2108953808885525
1,2338,4.217341166725884
1,2339,4.711798412315803
1,2340,5.018097409171192
1,2341,4.469718698989436
1,2342,4.484915079566446
1,2343,4.408512854657566
1,2344,4.508497243826883
1,2345,4.057365364598454
1,2346,3.96431354301308
1,2347,4.464631429495409
1,2348,4.413987332637762
1,2349,4.649872373555461
1,2350,4.920299222155803
1,2351,5.2418112484748045
1,2352,4.193880570112361
1,2353,4.733243124793488
1,2354,4.278231341371073
1,2355,4.551943988149585
1,2356,4.2628399332546385
1,2357,4.2872086180208955
1,2358,4.886858656596396
1,2359,4.515655340236639
1,2360,4.651698590275326
1,2361,4.402775912860587
1,2362,4.900720359017585
1,2363,4.6461149476924355
1,2364,4.740468955819335
1,2365,4.779929288898435
1,2366,4.293339181987722
1,2367,4.338270254060783
1,2368,4.8349199834169365
1,2369,4.212360642281454
1,2370,4.3965991054041735
1,2371,4.209077454913267
1,2372,4.3636956218027905
1,2373,4.490173601785134
1,2374,3.8703703031579635
1,2375,4.002898609825908
1,2376,4.135605625335608
1,2377,4.495401731230141
1,2378,4.560315846027538
1,2379,4.612910084643249
1,2380,4.764847818408325
1,2381,4.637047240848642
1,2382,4.46825817384896
1,2383,4.923839578885774
1,2384,4.5646383014434395
1,2385,4.272427762330112
1,2386,4.58178952476485
1,2387,4.217107898758038
1,2388,4.156873956172119
1,2389,4.5225491669305775
1,2390,4.105103505242306
1,2391,4.349066966443555
1,2392,2.8327686376853367
1,2393,4.820232914359378
1,2394,4.371493283902121
1,2395,4.180454024052835
1,2396,4.23745316293902
1,2397,2.9262109641937433
1,2398,4.261492864500297
1,2399,5.475322805224744
1,2400,5.243827443711294
1,2401,5.538546193383055
1,2402,4.89877326344928
1,2403,5.354385475475709
1,2404,5.742636083800761
1,2405,4.32898368080353
1,2406,4.470655639570332
1,2407,2.6989311915590264
1,2408,2.9481331104552044
1,2409,3.256912540912297
1,2410,3.1350436374807944
1,2411,4.695331392604726
1,2412,5.189422101440442
1,2413,4.273811285612466
1,2414,4.306567446928757
1,2415,5.183003661258883
1,2416,5.632585897116204
1,2417,0.8609676970323891
1,2418,3.9763136017235867
1,2419,4.0821646070469155
1,2420,2.648166660922191
1,2421,4.056484791848883
1,2422,4.702681061253867
1,2423,4.666431660795494
1,2424,4.528695824754949
1,2425,4.726094231177327
1,2426,4.726733653523957
1,2427,4.962264798871724
1,2428,3.5446983745353617
1,2429,4.8030021034235695
1,2430,4.474544366680003
1,2431,5.12967248021769
1,2432,5.2570655676384686
1,2433,4.000137423029011
1,2434,1.0
1,2435,1.0
1,2436,1.0
1,2437,1.0
1,2438,2.553813727724438
1,2439,1.0
1,2440,1.0
1,2441,1.0
1,2442,1.0
1,2443,1.0
1,2444,1.0
1,2445,1.0
1,2446,1.0
1,2447,1.0
1,2448,1.0
1,2449,1.0
1,2450,1.0
1,2451,1.0
1,2452,1.0
1,2453,1.0
1,2454,1.0
1,2455,1.0
1,2456,1.0
1,2457,1.0
1,2458,1.0
1,2459,1.0
1,2460,1.0
1,2461,1.0
1,2462,1.0
1,2463,1.0
1,2464,1.0
1,2465,1.0
1,2466,1.0
1,2467,1.0
1,2468,1.0
1,2469,1.0
1,2470,1.0
1,2471,1.0
1,2472,1.0
1,2473,1.0
1,2474,1.0
1,2475,1.0
1,2476,1.0
1,2477,1.0
1,2478,1.0
1,2479,1.0
1,2480,1.0
1,2481,1.0
1,2482,1.0
1,2483,1.0
1,2484,1.0
1,2485,1.0
1,2486,1.0
1,2487,1.0
1,2488,1.0
1,2489,1.0
1,2490,1.0
1,2491,1.0
1,2492,1.0
1,2493,1.0
1,2494,1.0
1,2495,1.0
1,2496,1.0
1,2497,1.0
1,2498,1.0
1,2499,1.0
1,2500,1.0
1,2501,1.0
1,2502,1.2765430854526993
1,2503,1.9689975631319754
1,2504,0.9131981582713319
1,2505,1.0
1,2506,1.0
1,2507,1.0
1,2508,1.0
1,2509,1.0
1,2510,1.0
1,2511,1.0
1,2512,1.0
1,2513,1.0
1,2514,1.0
1,2515,1.0
1,2516,1.0
1,2517,1.0
1,2518,1.0
1,2519,1.0
1,2520,1.0
1,2521,1.0
1,2522,1.0
1,2523,1.0
1,2524,1.0
1,2525,1.0
1,2526,1.0
1,2527,1.0
1,2528,1.0
1,2529,1.0
1,2530,1.0
1,2531,1.0
1,2532,1.0
1,2533,1.0
1,2534,1.0
1,2535,1.0
1,2536,1.0
1,2537,1.0
1,2538,1.0
1,2539,1.0
1,2540,1.0
1,2541,1.0
1,2542,1.0
1,2543,1.0
1,2544,1.0
1,2545,1.0
1,2546,1.0
1,2547,1.0
1,2548,1.0
1,2549,1.0
1,2550,1.0
1,2551,1.0
1,2552,1.0
1,2553,1.0
1,2554,1.0
1,2555,1.0
1,2556,1.0
1,2557,1.0
1,2558,1.0
1,2559,1.0
1,2560,1.0
1,2561,1.0
1,2562,1.0
1,2563,1.0
1,2564,1.0
1,2565,1.0
1,2566,1.0
1,2567,1.0
1,2568,1.0
1,2569,1.0
1,2570,1.0
1,2571,1.0
1,2572,1.0
1,2573,1.0
1,2574,1.0
1,2575,1.0
1,2576,1.0
1,2577,1.0
1,2578,1.0
1,2579,1.0
1,2580,1.0
1,2581,1.0
1,2582,1.0
1,2583,1.0
1,2584,1.0
1,2585,1.0
1,2586,1.0
1,2587,1.0
1,2588,1.0
1,2589,1.0
1,2590,1.0
1,2591,1.0
1,2592,1.0
1,2593,1.0
1,2594,1.0
1,2595,1.0
1,2596,1.0
1,2597,1.0
1,2598,1.0
1,2599,1.0
1,2600,1.0
1,2601,1.0
1,2602,1.0
1,2603,1.0
1,2604,1.0
1,2605,1.0
1,2606,1.0
1,2607,1.0
1,2608,1.0
1,2609,1.0
1,2610,1.0
1,2611,1.0
1,2612,1.0
1,2613,1.0
1,2614,1.0
1,2615,1.0
1,2616,1.0
1,2617,1.0
1,2618,1.0
1,2619,1.0
1,2620,1.0
1,2621,1.0
1,2622,1.0
1,2623,1.0
1,2624,1.0
1,2625,1.0
1,2626,1.0
1,2627,1.0
1,2628,1.0
1,2629,1.0
1,2630,1.0
1,2631,1.0
1,2632,1.0
1,2633,1.0
1,2634,1.0
1,2635,1.0
1,2636,1.0
1,2637,1.0
1,2638,1.0
1,2639,1.0
1,2640,1.0
1,2641,1.0
1,2642,1.0
1,2643,1.0
1,2644,1.0
1,2645,1.0
1,2646,1.0
1,2647,1.0
1,2648,1.0
1,2649,1.0
1,2650,1.0
1,2651,1.0
1,2652,1.0
1,2653,1.0
1,2654,1.0
1,2655,1.0
1,2656,1.0
1,2657,1.0
1,2658,1.0
1,2659,1.0
1,2660,1.0
1,2661,1.0
1,2662,1.0
1,2663,1.0
1,2664,1.0
1,2665,1.0
1,2666,1.0
1,2667,1.0
1,2668,1.0
1,2669,1.0
1,2670,1.0
1,2671,1.0
1,2672,1.0
1,2673,1.0
1,2674,1.0
1,2675,1.0
1,2676,1.0
1,2677,1.0
1,2678,1.0
1,2679,1.0
1,2680,1.0
1,2681,1.0
1,2682,1.0
1,2683,1.0
1,2684,1.0
1,2685,1.0
1,2686,1.0
1,2687,1.0
1,2688,1.0
1,2689,1.0
1,2690,1.0
1,2691,1.0
1,2692,1.0
1,2693,1.0
1,2694,1.0
1,2695,1.0
1,2696,1.0
1,2697,1.0
1,2698,1.0
1,2699,1.0
1,2700,1.0
1,2701,1.0
1,2702,1.0
1,2703,1.0
1,2704,1.0
1,2705,1.0
1,2706,1.0
1,2707,1.0
1,2708,1.0
1,2709,1.0
1,2710,1.0
1,2711,1.0
1,2712,1.0
1,2713,1.0
1,2714,1.0
1,2715,1.0
1,2716,1.0
1,2717,1.0
1,2718,1.0
1,2719,1.0
1,2720,1.0
1,2721,1.0
1,2722,1.0
1,2723,1.0
1,2724,1.0
1,2725,1.0
1,2726,1.0
1,2727,1.0
1,2728,1.0
1,2729,1.0
1,2730,1.0
1,2731,1.0
1,2732,1.0
1,2733,1.0
1,2734,1.0
1,2735,1.0
1,2736,1.0
1,2737,1.0
1,2738,1.0
1,2739,1.0
1,2740,1.0
1,2741,1.0
1,2742,1.0
1,2743,1.0
1,2744,1.0
1,2745,1.0
1,2746,1.0
1,2747,1.0
1,2748,1.0
1,2749,1.0
1,2750,1.0
1,2751,1.0
1,2752,1.0
1,2753,1.0
1,2754,1.0
1,2755,1.0
1,2756,1.0
1,2757,1.0
1,2758,1.0
1,2759,1.0
1,2760,1.0
1,2761,1.0
1,2762,1.0
1,2763,1.0
1,2764,1.0
1,2765,1.0
1,2766,1.0
1,2767,1.0
1,2768,1.0
1,2769,1.0
1,2770,1.0
1,2771,1.0
1,2772,1.0
1,2773,1.0
1,2774,1.0
1,2775,1.0
1,2776,1.0
1,2777,1.0
1,2778,1.0
1,2779,1.0
1,2780,1.0
1,2781,1.0
1,2782,1.0
1,2783,1.0
1,2784,1.0
1,2785,1.0
1,2786,1.0
1,2787,1.0
1,2788,1.0
1,2789,1.0
1,2790,1.0
1,2791,1.0
1,2792,1.0
1,2793,1.0
1,2794,1.0
1,2795,1.0
1,2796,1.0
1,2797,1.0
1,2798,1.0
1,2799,1.0
1,2800,1.0
1,2801,1.0
1,2802,1.0
1,2803,1.0
1,2804,1.0
1,2805,1.0
1,2806,1.0
1,2807,1.0
1,2808,1.0
1,2809,1.0
1,2810,1.0
1,2811,1.0
1,2812,1.0
1,2813,1.0
1,2814,1.0
1,2815,1.0
1,2816,1.0
1,2817,1.0
1,2818,1.0
1,2819,1.0
1,2820,1.0
1,2821,1.0
1,2822,1.0
1,2823,1.0
1,2824,1.0
1,2825,1.0
1,2826,1.0
1,2827,1.0
1,2828,1.0
1,2829,1.0
1,2830,1.0
1,2831,1.0
1,2832,1.0
1,2833,1.0
1,2834,1.0
1,2835,1.0
1,2836,1.0
1,2837,1.0
1,2838,1.0
1,2839,1.0
1,2840,1.0
1,2841,1.0
1,2842,1.0
1,2843,1.0
1,2844,1.0
1,2845,1.0
1,2846,1.0
1,2847,1.0
1,2848,1.0
1,2849,1.0
1,2850,1.0
1,2851,1.0
1,2852,1.0
1,2853,1.0
1,2854,1.0
1,2855,1.0
1,2856,1.0
1,2857,1.0
1,2858,1.0
1,2859,1.0
1,2860,1.0
1,2861,1.0
1,2862,1.0
1,2863,1.0
1,2864,1.0
1,2865,1.0
1,2866,1.9006398906553288
1,2867,2.51688292086234
1,2868,3.627691816120623
1,2869,3.827868004636235
1,2870,2.307794635858813
1,2871,1.9519425199007887
1,2872,1.7964839538965511
1,2873,3.711867565981819
1,2874,2.6956703325166385
1,2875,2.8560971861438333
1,2876,3.390739795631518
1,2877,4.5234166887652165
1,2878,4.880574996309678
1,2879,4.303686241634932
1,2880,4.607237210858023
1,2881,4.839313966980764
1,2882,2.8288023536392193
1,2883,3.311078100240651
1,2884,3.632952141290135
1,2885,3.75005636491448
1,2886,4.257039304437215
1,2887,1.5504860574646033
1,2888,3.314992434327662
1,2889,3.5358124951902234
1,2890,4.1009701287057405
1,2891,2.517344212798974
1,2892,2.609277148546451
1,2893,1.6219089132614812
1,2894,3.490152232508732
1,2895,3.9795473383656343
1,2896,3.827014081967165
1,2897,3.5722440078602213
1,2898,2.7429486427650946
1,2899,5.088964652987776
1,2900,4.8324678473792595
1,2901,4.792445505449224
1,2902,4.649248810890701
1,2903,4.689149499437489
1,2904,3.41056202410622
1,2905,4.7889975339117905
1,2906,2.633880215051481
1,2907,1.7168829475098277
1,2908,2.1719098456659185
1,2909,1.5257239153509494
1,2910,1.7680491985266196
1,2911,2.9154165419368505
1,2912,3.659938431362652
1,2913,4.739541077403098
1,2914,5.2991019934163806
1,2915,4.536552410343038
1,2916,4.7077650034737
1,2917,4.643261137576481
1,2918,5.084458946632889
1,2919,5.391550724117987
1,2920,5.008727429477155
1,2921,3.3128267426863003
1,2922,2.2217754931310476
1,2923,2.6758596448865197
1,2924,5.570161444443562
1,2925,5.1943078386244625
1,2926,5.118809945612363
1,2927,5.270065664514182
1,2928,1.9320422879466743
1,2929,3.142343659859905
1,2930,4.435094311532605
1,2931,3.805713012406692
1,2932,5.13498628103686
1,2933,4.707242762396228
1,2934,4.991091920917597
1,2935,4.838582239720554
1,2936,4.938813426916532
1,2937,4.9521498072568795
1,2938,4.526254016195323
1,2939,3.601870938675008
1,2940,2.932222891300881
1,2941,3.353696328423081
1,2942,3.579069177661172
1,2943,4.041257297984885
1,2944,5.1341908125205755
1,2945,4.83890202443368
1,2946,4.5928937002267
1,2947,5.010896558025342
1,2948,4.313587310229358
1,2949,4.109321691775473
1,2950,4.01856263676879
1,2951,4.0365739978967206
1,2952,4.744854453501971
1,2953,5.177749096803079
1,2954,4.876441462187213
1,2955,4.872571408850833
1,2956,5.329220714223284
1,2957,4.607185657219663
1,2958,4.809485595104296
1,2959,2.991551715370726
1,2960,4.776858508317381
1,2961,1.9786757154517665
1,2962,3.1407664170820313
1,2963,1.7660048455273052
1,2964,4.024252601470786
1,2965,3.760292820701826
1,2966,3.1909980610961717
1,2967,3.1802835788049886
1,2968,3.7330174338020683
1,2969,4.097542937196348
1,2970,4.856420533543529
1,2971,2.30484745631393
1,2972,2.431488961546695
1,2973,5.411095164577131
1,2974,4.898049373394836
1,2975,5.082236124417078
1,2976,5.929445157582579
1,2977,4.559353185016461
1,2978,4.650037760306213
1,2979,4.938367173208835
1,2980,5.155350303950095
1,2981,1.760487911033949
1,2982,1.3479712937816355
1,2983,3.01807262814702
1,2984,3.736332483338187
1,2985,4.74860932948811
1,2986,4.7694326283983095
1,2987,5.052463465700058
1,2988,5.057678864268333
1,2989,5.339443620440494
1,2990,0.9541123826635861
1,2991,2.4000894146456195
1,2992,2.112318205613447
1,2993,2.686636032461167
1,2994,2.9170654166388905
1,2995,4.329665015705753
1,2996,4.861207170020384
1,2997,4.7034669980531305
1,2998,4.593731444734553
1,2999,5.166644020997509
1,3000,4.809735561180628
1,3001,4.950380539476708
1,3002,5.0205713016957505
1,3003,4.857130516140057
1,3004,4.526865047733536
1,3005,4.493850308576355
1,3006,4.900242017580403
1,3007,4.400979173790947
1,3008,4.2182819600590795
1,3009,4.135754534459524
1,3010,4.738833709524058
1,3011,4.384640514353923
1,3012,4.653084908929385
1,3013,4.563660118766553
1,3014,4.709190469362299
1,3015,4.322986278174703
1,3016,4.667614699647766
1,3017,5.3043940637548985
1,3018,4.399555951858002
1,3019,4.007594108129861
1,3020,5.079291419700735
1,3021,4.721783044731898
1,3022,4.794362536429854
1,3023,4.934720492954594
1,3024,5.073038318631858
1,3025,4.317797019718106
1,3026,4.410401804516352
1,3027,4.9896284383935114
1,3028,4.267033544554646
1,3029,5.078315854780161
1,3030,4.1797302181675455
1,3031,4.746660928678329
1,3032,4.394662724638781
1,3033,5.160599169955879
1,3034,5.7435040398886335
1,3035,4.490938641700784
1,3036,4.98112000566743
1,3037,5.422855104466015
1,3038,4.596739522214069
1,3039,4.750354529342476
1,3040,4.72165898117403
1,3041,4.589507354288515
1,3042,4.640525901596899
1,3043,4.0084672068271585
1,3044,4.04706038251188
1,3045,2.285535049556911
1,3046,4.271473112597526
1,3047,2.4243844780912456
1,3048,3.7806175907426955
1,3049,4.258860587108339
1,3050,3.9827151985943257
1,3051,4.479480056493832
1,3052,3.873547541631592
1,3053,4.081696692025562
1,3054,4.2205445978961835
1,3055,4.185551430023138
1,3056,4.036452715112335
1,3057,4.27519485556333
1,3058,3.7635425760590775
1,3059,3.66857987074652
1,3060,4.1152888595754895
1,3061,4.024514648291404
1,3062,3.6961240443431573
1,3063,4.206588538485775
1,3064,4.471822407903858
1,3065,4.15252320370985
1,3066,4.180004723620503
1,3067,4.336634792206034
1,3068,4.015497239646552
1,3069,3.426636814077748
1,3070,3.8976902667103768
1,3071,3.9946530421377204
1,3072,4.179856168309848
1,3073,4.589187781137409
1,3074,4.498993087973843
1,3075,4.435481523555519
1,3076,5.211962899891321
1,3077,4.82576725179483
1,3078,4.754198195621022
1,3079,4.7543676693621295
1,3080,4.974544064789384
1,3081,4.513766186421786
1,3082,4.763629457840423
1,3083,4.137419706363285
1,3084,4.988481597558611
1,3085,4.665366962720808
1,3086,4.22476650519652
1,3087,5.102812329892552
1,3088,3.6625450290811012
1,3089,4.6352167909998245
1,3090,5.103816107047256
1,3091,4.332186391539793
1,3092,4.710827701386928
1,3093,4.864863342371589
1,3094,4.627868450423431
1,3095,4.807064216492499
1,3096,4.3845641034054115
1,3097,4.808950399321578
1,3098,4.618765835382759
1,3099,4.464751200520854
1,3100,4.94396994034564
1,3101,5.265215927836223
1,3102,5.288553570653298
1,3103,2.8584001379975486
1,3104,2.6479721778583647
1,3105,4.353387299223218
1,3106,5.462220243941792
1,3107,4.759546939211265
1,3108,4.262247250704627
1,3109,3.8093277824033422
1,3110,4.741203081088624
1,3111,3.988860323020028
1,3112,3.3656345385843967
1,3113,4.199325055454685
1,3114,4.6617890651194545
1,3115,4.111546105693774
1,3116,4.319706128707729
1,3117,4.123019325559467
1,3118,4.853734693556219
1,3119,4.91239940893913
1,3120,5.437079127914147
1,3121,4.604559701287489
1,3122,5.186809390190582
1,3123,4.739443579950546
1,3124,5.244778581310237
1,3125,4.656595173187903
1,3126,4.476300766777937
1,3127,4.378347799827991
1,3128,4.651909701967556
1,3129,4.672382573406021
1,3130,4.899049021971976
1,3131,4.876963682214008
1,3132,5.056476621175804
1,3133,4.22101470879532
1,3134,4.396572926742676
1,3135,4.833998478238418
1,3136,4.853966068755181
1,3137,4.608858387216911
1,3138,4.446062472946338
1,3139,4.755203963252387
1,3140,5.070069824917044
1,3141,4.983072049765377
1,3142,4.136202878041376
1,3143,4.449700826315901
1,3144,4.1768080060354125
1,3145,3.941108300280225
1,3146,2.2548250665677436
1,3147,3.896749856026005
